"","Females_AD1_Mean","Females_control1_Mean","males_AD1_Mean","males_control1_Mean","FC_fem_ctrl_AD","FC_male_ctrl_AD"
"LRRC7",7.24922042972331,7.70995280019999,7.31592031829555,7.67929432877053,0.940241868865302,0.952681327877537
"LRRC70",6.47377430137677,6.44338765774978,6.45336991217583,6.44278811716071,1.0047159421784,1.00164242480471
"LRRC8A",9.01918859623041,8.76916605047241,8.8454249542201,8.59664548024966,1.02851155335855,1.02893913382167
"LRRC8C",6.78965914538711,6.75539261577844,6.84546113737341,6.73738080870223,1.00507247047768,1.0160418910167
"LRRC8D",7.29865673004245,7.48833180841214,7.39605908009795,7.47454085686204,0.974670583085459,0.989500120707476
"LRRC8E",6.53505044835867,6.52863524009149,6.54022224381473,6.54190515489323,1.00098262623523,0.999742749086289
"LRRC9",6.52259180157455,6.53392455992457,6.56846934175407,6.56051892689686,0.998265551087086,1.00121185762069
"LRRCC1",7.88668428102742,7.53019908598305,7.8571032800496,7.5766284589158,1.04734073972997,1.03701842087872
"LRRFIP1",10.9074392336769,10.7429944399753,11.0600430974071,10.6754847994297,1.01530716548542,1.03602256058647
"LRRFIP2",8.44807682848231,8.4644325259693,8.59431741567628,8.437577903959,0.998067714824732,1.01857636320534
"LRRIQ1",6.55628848079115,6.54507052586092,6.5826695658819,6.52679465437795,1.0017139547826,1.00856085022783
"LRRIQ3",6.52368119429265,6.50873171551027,6.50442817336321,6.49830989274364,1.00229683438123,1.00094151875188
"LRRIQ4",6.53229967781065,6.50556522753036,6.5345597145242,6.50707191032865,1.00410947386511,1.00422429697633
"LRRK1",7.00706316932007,7.0905486894048,7.03151742232357,7.13251509913276,0.988225802580062,0.985839822922847
"LRRK2",7.37115486668499,7.39331636738797,7.35480900174923,7.46024763605773,0.997002495280638,0.985866603971845
"LRRN1",7.93585946979228,7.80817690160803,7.97517889829809,7.86839755417618,1.01635241744561,1.01357091369452
"LRRN2",8.81519687181523,8.48281980165838,8.6289370776729,8.53012183059391,1.03918238014344,1.01158427148421
"LRRN3",8.91785996756994,9.26209073754831,9.05682624917963,9.34089714471158,0.962834442057141,0.969588478373003
"LRRN4",6.53250502447878,6.52982393166964,6.5170635447236,6.55197421971131,1.00041059189914,0.994671731936509
"LRRN4CL",6.43970630660569,6.43941853799755,6.45968888430207,6.43740973542689,1.00004468860138,1.00346088718768
"LRRTM1",6.89197377609892,7.21903655679086,7.01128524010321,7.30263281365159,0.954694400268098,0.960103762439797
"LRRTM2",7.82977528571079,8.00855983970422,7.90870864617717,8.00004200291381,0.97767581717913,0.988583390349279
"LRRTM3",6.67364612147855,6.92455692226036,6.72050268502798,6.95637964788544,0.963765074993434,0.966091993997315
"LRSAM1",6.45686415546722,6.45773038359481,6.45630864122137,6.45341515165227,0.999865861831304,1.00044836563294
"LRTM1",6.65366797067562,6.61510606432346,6.64274735036761,6.60064754124302,1.00582937083354,1.00637813318489
"LRTM2",6.59053849399265,6.61857422149385,6.59870106601151,6.59606069296208,0.995764083537787,1.00040029544486
"LRTOMT",7.76803687299272,7.60890369068459,7.64156106045037,7.5694099391579,1.02091407498073,1.00953193470461
"LRWD1",7.94588904376038,7.98287471795787,7.92748666666657,7.92650504358025,0.995366872774004,1.00012384059317
"LSAMP",8.84438842229116,8.60618271869142,8.72551762932036,8.75235175955634,1.02767843902296,0.996934066297475
"LSG1",7.32722609698723,7.31715246354776,7.2611482388505,7.26712471983742,1.00137671498437,0.999177600327871
"LSM1",10.5833209759544,10.5623034410388,10.5820512858288,10.5808911741906,1.00198986282044,1.0001096421482
"LSM11",7.83509602751701,7.35696140544002,7.39843144973229,7.34881970355112,1.06499077482226,1.00675098154295
"LSM12",7.12180213212476,7.1479008080722,7.08374874648223,7.17941423172735,0.996348763553354,0.986675029165701
"LSM14A",9.65828789684778,9.3944193406426,9.59526097676955,9.3518310127212,1.02808779836595,1.02603019277372
"LSM14B",7.38814662490593,7.25575495334002,7.32658959540547,7.3528768222473,1.01824643643801,0.996424905859663
"LSM3",9.0756699606595,9.39012047343746,9.19388371253533,9.39556015762886,0.966512622104533,0.978534920567799
"LSM4",9.30942968010955,9.44543244128181,9.34879704477268,9.43457014721334,0.985601213918184,0.990908636948766
"LSM5",8.18601349393577,8.33042433501778,8.26575122771689,8.34339393192856,0.982664647648864,0.990694110233182
"LSM6",7.28819054042029,7.31151364387855,7.31456602989248,7.36120594744491,0.996810085490604,0.993664092828618
"LSM7",8.16501640577475,8.07237040459111,8.14362177946849,8.12378559455828,1.01147692642188,1.00244174155993
"LSM8",6.89718685005053,6.94375490436084,6.90154002291136,6.97645028827482,0.993293534269035,0.989262409639848
"LSMD1",8.45753387852638,8.32828760599896,8.37444185394977,8.33895184453175,1.01551894922965,1.00425593169018
"LSP1",6.6028993311177,6.58715258068824,6.59308662707642,6.60181178982166,1.00239052462146,0.998678368450507
"LSR",6.6583996903157,6.62181843863216,6.62673357296934,6.62129069033422,1.00552435135795,1.00082202743992
"LSS",7.95949406995004,7.77905748086219,7.97171190590533,7.75297415824356,1.02319517364819,1.02821339826461
"LST-3TM12",6.4745555918868,6.51069857652193,6.48079686396969,6.48393844288623,0.994448677939805,0.999515482920726
"LST1",6.73468692611515,6.69002920769908,6.73925980433694,6.70307481688576,1.00667526508923,1.0053982669804
"LTA",6.8522166346569,6.81793049699835,6.79665593834016,6.78019808007723,1.00502881888773,1.0024273418075
"LTA4H",9.81991732023024,9.88910401022332,9.92473568630851,9.92859373584421,0.993003745342191,0.999611420344276
"LTB",6.74166761447331,6.70430636196264,6.70705188393234,6.70406971907437,1.00557272452862,1.00044482903414
"LTB4R",6.74352510789933,6.6644982741729,6.70293742058535,6.65133049916264,1.01185788194029,1.0077588869519
"LTB4R2",6.4436446960318,6.43790872261619,6.44746496788441,6.44254561959394,1.00089096842822,1.00076357213141
"LTBP1",6.55315169683293,6.71154954252325,6.54206002167106,6.62307126005211,0.976399213819888,0.987768327532624
"LTBP2",6.78828506980061,6.72685851100308,6.79691673276027,6.71823493859159,1.00913153720969,1.01171167648763
"LTBP3",6.88485761281532,7.00533064928262,6.89037597000536,6.95166317112446,0.982802662358323,0.99118380744141
"LTBP4",6.97758831812646,7.0859653120818,7.0413425913159,7.0164692359419,0.98470540156744,1.00354499599978
"LTBR",7.96595952120731,7.6258366166237,7.96218697452805,7.61455197448297,1.04460138889445,1.04565403207044
"LTC4S",6.48112578840027,6.50435830083807,6.50175206245536,6.48895988903162,0.996428162262399,1.00197137501888
"LTF",6.62052952098058,6.70401327913802,6.61447041332934,6.6883410398577,0.987547196778797,0.988955314017611
"LTK",6.67153081904182,6.59874886594286,6.5888141815521,6.58744864325549,1.01102965949721,1.00020729395712
"LTV1",8.49897470450073,8.51424680869446,8.58550404425548,8.51699176782168,0.99820628829104,1.008044187232
"LUC7L",7.97407779447647,7.90299850005042,7.96729452533826,7.91275401120879,1.00899396531906,1.00689273469796
"LUC7L2",7.23321952532872,7.17110232576633,7.20302900242482,7.20296032402883,1.00866215495757,1.00000953474584
"LUM",6.69701508762972,6.61603700080532,6.81030945276467,6.62269008926361,1.01223966655787,1.02832978154983
"LUZP1",10.7993256269955,10.5885845874117,10.5388996608996,10.6306519483738,1.01990266383991,0.991369081791048
"LUZP2",7.11736860292496,7.27992660925616,6.97811880193451,7.11731934581196,0.977670378417757,0.980441998298229
"LUZP4",6.46367670290956,6.45414706186058,6.4411100999882,6.45148384629889,1.00147651439573,0.998392037156438
"LUZP6",6.57754739848868,6.52097387560964,6.5626685101848,6.52564743073903,1.00867562483123,1.00567316574159
"LVRN",6.52614414693258,6.53176717852331,6.53399456444689,6.51014894569242,0.999139125532639,1.00366283766368
"LXN",6.90348012745084,7.04354875215287,7.06683432195641,7.06768229169202,0.980113912797264,0.999880021526065
"LY6D",6.43833993634821,6.43372248129356,6.45396790916111,6.43823732973217,1.00071769571474,1.00244330530599
"LY6E",9.0831623224279,9.71203923983247,9.11009126075426,9.63267984183507,0.935247695991041,0.945748370166816
"LY6G5B",6.51044971765684,6.55592759485402,6.54237420488554,6.55846871414759,0.993063090380547,0.997545995877464
"LY6G5C",6.87729401959418,6.77713909880847,6.85465431847831,6.74936301004971,1.01477834810906,1.01560018453176
"LY6G6C",6.71078442762998,6.70901862421625,6.67429340970737,6.66411057534985,1.00026319846652,1.00152801101398
"LY6G6D",6.47420542429078,6.45258721563331,6.47595573402416,6.46176285584335,1.00335031638241,1.00219644058401
"LY6G6E",6.49321135245408,6.48842837491395,6.48900562983949,6.48900409352408,1.00073715501871,1.00000023675673
"LY6H",10.5286355484746,10.4118375101717,10.5185601476202,10.4563373342493,1.01121781224388,1.00595072742796
"LY6K",6.47574845380085,6.49880260860089,6.49570912853345,6.48775534326303,0.996452553464306,1.00122596874413
"LY75",6.47604652185516,6.467148556887,6.48188212536769,6.47300088633794,1.00137587143544,1.00137204353679
"LY86",7.67593694525531,7.35309412355815,7.68667281719038,7.4429909145991,1.04390571047674,1.03273978235192
"LY9",6.62468209154763,6.72227642381177,6.58954807832601,6.67058585113777,0.985481951929492,0.987851475924272
"LY96",8.27354571568651,7.92060903539611,8.35066549314061,8.09935405358572,1.04455928561973,1.03102857806835
"LYAR",7.99227335685525,7.73584025111561,7.99357599028648,7.79515917680714,1.03314870749854,1.02545385013685
"LYG1",6.75969906082559,6.65861879844539,6.75672814616696,6.69342484036364,1.01518036479334,1.0094575359122
"LYG2",6.53765452428023,6.55744938395669,6.52971719064734,6.5196445799863,0.996981317198592,1.00154496315519
"LYL1",8.6124817801117,7.83912275574937,8.38553825071928,7.91544393713458,1.09865377140511,1.05938950705965
"LYNX1",6.47629257842386,6.49725446308358,6.49027066894985,6.49086344821384,0.996773731923412,0.999908674821351
"LYPD1",8.81230036164067,8.44343533848717,8.64000097904669,8.54393700051251,1.04368660484343,1.01124352608504
"LYPD2",6.61097382733108,6.62417666147796,6.59840533593001,6.59809500508748,0.998006871673025,1.00004703340014
"LYPD3",7.2896349075653,7.52537220410479,7.10771883649217,7.34235452692447,0.968674333953754,0.968043535684379
"LYPD4",6.64030347648581,6.63204632214743,6.60687986812316,6.62772923468212,1.00124503870107,0.996854221737084
"LYPD5",6.75397333947983,6.8675095502566,6.76101402586114,6.87033127606763,0.983467629721384,0.984088503768763
"LYPD6",7.78342944850146,7.50767379229326,7.62551862727518,7.57154491557944,1.03672983987281,1.00712849389359
"LYPD6B",6.66079072014784,6.77370772370702,6.67778087477348,6.80343943701614,0.983330103960053,0.981530141716413
"LYPLA2",6.72395393073764,6.8206606005755,6.74336453114799,6.78667529353151,0.985821509747941,0.993618265128316
"LYPLA2P1",6.68784336840142,6.6406874921463,6.64647781241072,6.6586631393856,1.00710105336396,0.99817000399032
"LYPLAL1",7.955864203304,8.18455651530505,8.11142942913725,8.22642211158639,0.972058069172912,0.98602154364445
"LYRM1",9.67262397459142,9.79309023902968,9.59354084165164,9.79183389307604,0.987698850771522,0.97974914060127
"LYRM2",7.90259273661346,8.01107706618085,8.04316413346882,8.06898380472031,0.986458209218163,0.99680013346459
"LYRM5",9.88759058087981,9.95633492104065,9.88221580410974,9.92950301998234,0.993095417068026,0.99523770567596
"LYRM7",9.61808556987051,9.8631636193224,9.65719250328938,9.89069251857569,0.975152186569046,0.976391944765467
"LYSMD1",6.97858085183768,6.96502330350437,6.93406663990813,7.02467738089455,1.00194651873261,0.987101081505485
"LYSMD3",6.75223070464767,6.73237208244317,6.82737487814635,6.76834796539868,1.00294972142973,1.00872102218288
"LYSMD4",8.10328466064474,8.18309256553759,8.06220530458436,8.17063650567702,0.990247219586767,0.986729161061403
"LYST",7.08579477888386,7.12746911813537,7.12626122520608,7.1821971241118,0.994152996167255,0.992211868048298
"LYVE1",7.56136874928218,7.33001943436657,7.64074882632116,7.2794007329961,1.03156189652526,1.04963981330045
"LYZ",6.68157176122704,6.67847486916127,6.7139510988315,6.70327264657224,1.00046371246826,1.00159302072618
"LYZL1",6.55515079190256,6.51271236756122,6.54165054880568,6.53071144713287,1.00651624422302,1.00167502449945
"LYZL2",6.4705983060532,6.44703730963931,6.48868166367709,6.4555469898763,1.00365454631054,1.00513274457652
"LYZL4",6.49088685588867,6.52254673676911,6.51468631019825,6.55300369699528,0.995146086006259,0.994152698736521
"LZIC",8.10932747425671,7.65973602006226,7.92672894463892,7.72542446988411,1.05869542410037,1.02605739989298
"LZTFL1",8.54343025668065,9.15714172274794,8.68081961356615,9.1294551962869,0.932980018804042,0.950858449592566
"LZTR1",10.1173815394154,9.87458216259642,10.080325222318,9.84309242418793,1.02458831906212,1.02410144981948
"LZTS1",8.92412642870881,8.96115206677283,8.77307861999845,9.01772077484927,0.995868205584714,0.972870954761303
"LZTS2",7.58589876419922,7.38436271608732,7.56138279338732,7.44378694064001,1.02729227366809,1.01579785312034
"M160",6.76017537719602,6.94352964320073,6.89708168930081,6.99784419332586,0.973593507131599,0.985600922049514
"M6PR",8.61581039952526,8.63936104125832,8.70385627921895,8.71610456224323,0.997274029685691,0.998594752628676
"M6PRBP1",9.14518088165793,8.6637953559016,8.96985150192035,8.62899505449201,1.05556289200996,1.03950129131791
"MAB21L1",6.90598912507278,6.98538691488114,6.83411255031606,6.86118401281357,0.988633730561263,0.996054403664593
"MAB21L2",6.55896205523207,6.66256781413186,6.56847719303759,6.61198037334943,0.984449575330395,0.993420552110652
"MACC1",6.49663031209171,6.49605271490093,6.4897761648024,6.49603812297148,1.00008891510216,0.999036034264187
"MACF1",7.73326691268079,7.50754920135978,7.67263477564482,7.61247144358862,1.03006543217594,1.00790325881707
"MACROD1",6.9083660760527,7.0140063119366,6.98310429043982,7.0043366640495,0.984938673963821,0.996968681742747
"MACROD2",6.5631025325634,6.61128586313264,6.58154641124262,6.62047999192759,0.992711957769376,0.994119220852198
"MAD1L1",6.58915963135169,6.62660600768151,6.61782739398405,6.64333990832119,0.994349086653648,0.99615968553631
"MAD2L1",6.6571977724822,6.84074834538579,6.70795792555109,6.87808755428706,0.973168056528874,0.9752649806515
"MAD2L1BP",6.75007005526554,6.88370922375776,6.81360827225625,6.91481418485095,0.980586168859225,0.985363899898218
"MAD2L2",8.68738604132835,8.43429993844927,8.52714886529904,8.43568328447274,1.03000677053532,1.01084269972471
"MADCAM1",6.52593026635671,6.55860626850853,6.54719466923345,6.56450567557924,0.995017843606694,0.997362938322959
"MADD",7.35553182171757,7.48907421143879,7.35805277493635,7.45652242676753,0.982168371423367,0.986794158698204
"MAEA",6.75049897588556,6.96592025154505,6.83082767241724,6.98988109741012,0.969074972454399,0.977245188755526
"MAEL",6.79413074953183,7.05446784477727,6.85742355394035,7.06375467899702,0.963096139783502,0.970790162677908
"MAF",7.35242916857905,7.18362552634645,7.30410052372562,7.22212633660514,1.02349839111372,1.01135042275638
"MAFB",8.38614421653147,8.50598319014231,8.58643815242256,8.45084504890941,0.985911214384984,1.01604491654129
"MAFF",7.38672598060832,7.13519814851811,7.39430216702655,7.11193093430273,1.03525169544765,1.03970387723563
"MAFG",6.88846490402724,6.98836965229121,6.89665584290251,6.97535451038834,0.985704140846182,0.988717610356774
"MAFK",6.55907328876478,6.58472691814523,6.55212375525227,6.5338418741746,0.996104070875019,1.00279802931104
"MAG",8.5844264415191,8.74537490037788,8.85229794540014,9.05006446277008,0.981596162463907,0.978147501801396
"MAGEA1",6.4934593580592,6.49370078900689,6.48212761725886,6.49986624833021,0.999962820746515,0.997270923678483
"MAGEA10",6.4435086039115,6.44525007484803,6.43823499218278,6.43954970264251,0.999729805528676,0.999795838137691
"MAGEA11",6.53722179256752,6.52937454538758,6.52824997322215,6.52611555805062,1.00120183749996,1.00032705752029
"MAGEA12",6.58443529007859,6.61581453417225,6.56601073286355,6.59528278415181,0.995256934133873,0.995561668506678
"MAGEA2",6.53388024862495,6.53508018410478,6.51277117490854,6.52611622361478,0.999816385500097,0.997955131620556
"MAGEA2B",6.42436725893139,6.41957633970686,6.43775978211348,6.44910302160072,1.00074629834915,0.998241113617003
"MAGEA3",6.50789951156516,6.50389206818811,6.50091618616607,6.47976131195379,1.00061616080572,1.00326476133824
"MAGEA4",6.50175183621468,6.49851411114315,6.49808020457868,6.498346582443,1.00049822544295,0.999959008362983
